fecha;altitud;hrMax;hrMedia;hrMin;indicativo;nombre;prec;provincia;tmax;tmed;tmin
22/01/2016;98;87;80;76;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;18,2;16,9;15,6
13/07/2017;98;87;80;70;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21;19,1;17,2
07/04/2015;98;88;54;38;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,7;15,4;7,1
28/05/2020;98;88;56;43;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;31,1;23,7;16,3
12/07/2020;98;88;60;48;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;28,2;22,3;16,4
04/11/2025;98;88;60;44;1387E;A CORUÑA AEROPUERTO;0,6;A CORUÑA;21,6;17,6;13,7
13/05/2015;98;88;61;42;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,3;19,6;14
27/07/2015;98;88;61;44;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,9;19,8;15,8
06/05/2017;98;88;61;42;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,2;16;10,8
17/02/2015;98;88;62;49;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,9;9;5
12/06/2015;98;88;62;41;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,8;15,4;11
20/07/2017;98;88;63;49;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,7;16,6;12,5
22/11/2017;98;88;64;39;1387E;A CORUÑA AEROPUERTO;3,9;A CORUÑA;20,3;17;13,8
21/07/2025;98;88;65;51;1387E;A CORUÑA AEROPUERTO;0,7;A CORUÑA;23,6;19,6;15,5
23/10/2025;98;88;65;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,8;13,8;9,8
15/07/2021;98;88;66;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,6;20,8;15,9
17/05/2015;98;88;67;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,1;18,2;13,2
07/08/2015;98;88;67;52;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;21,5;18,1;14,7
26/08/2017;98;88;67;52;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,3;20,4;15,4
01/01/2016;98;88;68;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,4;12,2;9,1
19/08/2017;98;88;68;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,1;19,4;15,8
09/08/2019;98;88;68;54;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;24,5;20,6;16,8
04/05/2020;98;88;68;54;1387E;A CORUÑA AEROPUERTO;3,1;A CORUÑA;24,1;19,6;15,1
16/05/2018;98;88;69;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19;14,8;10,7
28/04/2020;98;88;69;44;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;17,3;13,4;9,4
12/10/2019;98;88;70;54;1387E;A CORUÑA AEROPUERTO;10,9;A CORUÑA;22,8;18,6;14,3
28/04/2021;98;88;70;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,5;11;7,6
14/08/2022;98;88;70;49;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26;21;15,9
29/01/2023;98;88;70;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;11;7,2;3,5
09/08/2016;98;88;71;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,5;20,2;17
07/08/2021;98;88;71;54;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;21,1;18,1;15,1
13/12/2015;98;88;72;60;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,3;11;6,8
05/07/2017;98;88;72;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,5;19,4;16,3
08/10/2022;98;88;72;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24;19,7;15,4
13/09/2025;98;88;72;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,6;19,4;14,1
15/05/2017;98;88;73;51;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26;21,2;16,5
20/07/2018;98;88;73;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,4;18,8;15,1
23/03/2015;98;88;74;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,5;9,6;6,6
19/04/2021;98;88;74;59;1387E;A CORUÑA AEROPUERTO;7,3;A CORUÑA;16,7;13,7;10,7
02/05/2022;98;88;74;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15;12,8;10,6
10/03/2023;98;88;75;64;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;18,2;15,1;12
03/11/2015;98;88;76;60;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,8;17,2;14,7
13/01/2019;98;88;76;68;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;12,3;9,2;6,1
13/01/2020;98;88;76;65;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;12,5;10,8;9,2
28/07/2021;98;88;76;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;21,3;18,6;15,9
27/04/2020;98;88;77;58;1387E;A CORUÑA AEROPUERTO;3,6;A CORUÑA;15,5;13;10,6
25/04/2023;98;88;77;69;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,4;16,5;14,6
03/04/2024;98;88;77;65;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;18;15,3;12,6
01/08/2025;98;88;77;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,3;21;17,7
18/11/2015;98;88;79;73;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,5;17,6;15,8
26/02/2017;98;88;79;67;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;15;12,2;9,4
29/12/2021;98;88;79;71;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,2;16,1;15
11/06/2022;98;88;79;71;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,2;18,8;16,5
31/12/2015;98;88;80;67;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,6;10,7;6,8
26/01/2017;98;88;80;66;1387E;A CORUÑA AEROPUERTO;0,8;A CORUÑA;14,2;11;7,8
07/02/2017;98;88;80;50;1387E;A CORUÑA AEROPUERTO;2,7;A CORUÑA;12,5;10,4;8,3
30/12/2022;98;88;80;73;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;18;16,2;14,3
07/04/2022;98;88;81;70;1387E;A CORUÑA AEROPUERTO;4,6;A CORUÑA;15,3;13;10,7
21/01/2016;98;88;82;75;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17,2;14,5;11,8
14/02/2018;98;88;82;75;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;16,3;14,1;11,9
01/11/2020;98;88;82;78;1387E;A CORUÑA AEROPUERTO;1;A CORUÑA;20,7;19,5;18,3
05/11/2015;98;88;83;74;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,6;19,4;16,3
12/08/2016;98;89;50;27;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;32,1;22,8;13,4
26/05/2023;98;89;51;40;1387E;A CORUÑA AEROPUERTO;2;A CORUÑA;26,4;19,6;12,9
25/05/2023;98;89;52;29;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,9;17,8;10,8
17/07/2016;98;89;55;23;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;32,2;24;15,8
21/04/2017;98;89;56;36;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,7;15,2;6,6
29/03/2021;98;89;58;30;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,4;16;6,5
08/05/2017;98;89;62;39;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,2;19,6;12
21/05/2019;98;89;62;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,9;15,6;10,3
25/12/2019;98;89;64;50;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;18;14,4;10,7
15/02/2023;98;89;65;43;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,1;12,4;5,8
07/09/2023;98;89;65;42;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;30,4;24,1;17,8
08/07/2015;98;89;66;53;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,2;18,4;14,7
19/05/2017;98;89;66;51;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,9;13,8;10,8
30/03/2021;98;89;66;45;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,7;16,2;9,8
10/04/2022;98;89;66;46;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;23,7;16,6;9,5
08/04/2023;98;89;66;37;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,1;13,6;5,2
01/09/2025;98;89;66;50;1387E;A CORUÑA AEROPUERTO;1,5;A CORUÑA;21,9;18,1;14,3
13/03/2023;98;89;67;53;1387E;A CORUÑA AEROPUERTO;0,6;A CORUÑA;15,9;13,4;11
03/12/2015;98;89;68;48;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,2;15,8;12,3
10/07/2015;98;89;69;55;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,8;20,4;17
15/07/2020;98;89;69;61;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,9;18,8;15,7
06/09/2022;98;89;69;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,9;20,2;16,5
16/06/2023;98;89;69;47;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26,3;21,4;16,6
04/07/2016;98;89;70;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,3;20;15,6
14/08/2018;98;89;70;61;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,6;21,6;17,6
12/03/2023;98;89;70;58;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;18,9;16,8;14,8
07/08/2024;98;89;70;64;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,4;20,5;17,6
16/09/2015;98;89;71;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,8;16,2;12,7
07/12/2016;98;89;71;61;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,4;13,8;9,2
08/12/2016;98;89;71;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,1;14,7;10,3
14/04/2017;98;89;71;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17;13,8;10,7
01/04/2024;98;89;71;47;1387E;A CORUÑA AEROPUERTO;2,4;A CORUÑA;15,5;11,6;7,6
06/07/2016;98;89;72;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,1;21,8;16,5
14/06/2020;98;89;73;59;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;18,9;15,6;12,4
09/01/2023;98;89;73;61;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;13,9;10,1;6,3
12/11/2024;98;89;73;55;1387E;A CORUÑA AEROPUERTO;0,8;A CORUÑA;17,5;14,2;10,8
25/07/2025;98;89;73;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,2;20;15,9
09/01/2026;98;89;73;62;1387E;A CORUÑA AEROPUERTO;3,7;A CORUÑA;11,3;9,8;8,3
01/03/2017;98;89;74;62;1387E;A CORUÑA AEROPUERTO;10,5;A CORUÑA;15,4;12,8;10,3
22/05/2017;98;89;74;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,4;15,8;13,1
17/01/2020;98;89;74;62;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;12,2;9,2;6,3
03/02/2021;98;89;74;57;1387E;A CORUÑA AEROPUERTO;2,1;A CORUÑA;14,8;12,1;9,4
05/07/2023;98;89;74;64;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,9;19,7;16,5
18/11/2016;98;89;75;63;1387E;A CORUÑA AEROPUERTO;0,3;A CORUÑA;14,3;11,9;9,5
22/12/2019;98;89;75;66;1387E;A CORUÑA AEROPUERTO;3,3;A CORUÑA;14,5;11,6;8,7
10/10/2020;98;89;75;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,3;15,4;12,4
02/01/2016;98;89;76;52;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,1;10,6;6,1
20/07/2020;98;89;76;66;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,8;19,2;16,7
21/12/2022;98;89;76;70;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;18,1;16;13,9
12/01/2026;98;89;76;68;1387E;A CORUÑA AEROPUERTO;1,4;A CORUÑA;15,6;13,4;11,2
20/05/2020;98;89;77;68;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,3;14,4;10,4
11/02/2026;98;89;77;61;1387E;A CORUÑA AEROPUERTO;2,9;A CORUÑA;17,4;14,9;12,4
19/11/2015;98;89;78;64;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20,9;17;13,2
13/09/2017;98;89;78;68;1387E;A CORUÑA AEROPUERTO;2,8;A CORUÑA;23;20,5;18
23/01/2018;98;89;78;66;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16;13,9;11,8
19/07/2018;98;89;78;65;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,3;20;17,8
29/09/2025;98;89;78;67;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,4;17,8;15,3
27/04/2026;98;89;78;68;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,6;15,3;12
11/03/2018;98;89;79;62;1387E;A CORUÑA AEROPUERTO;8,2;A CORUÑA;13,1;11,2;9,3
09/01/2020;98;89;79;64;1387E;A CORUÑA AEROPUERTO;1,9;A CORUÑA;15,2;12;8,9
23/11/2017;98;89;80;66;1387E;A CORUÑA AEROPUERTO;0,6;A CORUÑA;18,6;15,6;12,7
12/10/2018;98;89;80;67;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22;19,6;17,1
30/01/2020;98;89;80;74;1387E;A CORUÑA AEROPUERTO;0,6;A CORUÑA;17,1;15,2;13,3
14/11/2020;98;89;80;70;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;18,6;16,5;14,4
20/02/2021;98;89;80;63;1387E;A CORUÑA AEROPUERTO;16,5;A CORUÑA;15,8;12,6;9,4
28/10/2015;98;89;81;68;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,8;14;11,2
30/04/2019;98;89;81;72;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15,6;13,8;11,9
13/02/2021;98;89;84;75;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15,6;13,4;11,2
15/02/2019;98;90;47;36;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,2;13,9;7,6
26/11/2022;98;90;56;48;1387E;A CORUÑA AEROPUERTO;1,6;A CORUÑA;16,8;12,3;7,8
18/06/2015;98;90;59;47;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,9;19,3;12,7
27/02/2024;98;90;61;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;12,7;10,2;7,6
05/04/2015;98;90;62;36;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,7;15,6;7,6
07/07/2020;98;90;62;50;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26,8;20,5;14,2
08/05/2022;98;90;62;30;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,6;17,2;8,9
16/04/2019;98;90;63;41;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,4;14,3;8,2
23/05/2015;98;90;66;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,8;15,8;11,7
07/06/2019;98;90;66;52;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;16,8;12,8;8,9
28/02/2023;98;90;66;46;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;10,3;5,1;-0,1
29/02/2016;98;90;67;46;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;13,6;8,8;4,1
20/07/2025;98;90;67;50;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;23;18,8;14,5
02/12/2019;98;90;68;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;11,7;9,2;6,6
06/08/2025;98;90;68;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;28,5;22,7;16,9
03/03/2016;98;90;69;61;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;13,9;11,8;9,6
27/08/2022;98;90;69;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;28;22,7;17,4
09/03/2023;98;90;69;55;1387E;A CORUÑA AEROPUERTO;3,6;A CORUÑA;18,3;15,6;13
07/05/2023;98;90;69;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,2;15,6;11,9
19/02/2026;98;90;69;58;1387E;A CORUÑA AEROPUERTO;0,5;A CORUÑA;12,7;9,8;7
15/09/2020;98;90;70;51;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26,7;21,4;16
27/06/2023;98;90;70;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,6;20,8;17,1
03/06/2025;98;90;70;52;1387E;A CORUÑA AEROPUERTO;3,1;A CORUÑA;21,6;18;14,3
26/05/2015;98;90;71;61;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20,9;16,5;12,1
08/08/2016;98;90;71;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,7;22,4;17,1
28/08/2016;98;90;71;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,6;18,8;15,1
02/02/2017;98;90;71;64;1387E;A CORUÑA AEROPUERTO;24,2;A CORUÑA;14,8;11,2;7,5
23/11/2022;98;90;71;57;1387E;A CORUÑA AEROPUERTO;2,6;A CORUÑA;16,9;13,8;10,6
11/05/2023;98;90;71;53;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;17,1;13,3;9,5
01/09/2015;98;90;72;61;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;21,9;18,6;15,4
27/02/2019;98;90;72;43;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,2;13;8,8
26/04/2019;98;90;72;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,9;11,8;8,7
06/04/2022;98;90;72;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,6;8,9;2,2
13/01/2024;98;90;72;56;1387E;A CORUÑA AEROPUERTO;4,2;A CORUÑA;14,8;9,4;3,9
25/03/2015;98;90;73;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,9;9,6;6,4
15/06/2015;98;90;73;63;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,7;16,5;13,3
05/07/2016;98;90;73;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24;20,6;17,1
30/08/2021;98;90;73;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,8;20,6;16,5
18/10/2021;98;90;73;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,2;20,9;17,6
04/05/2023;98;90;73;56;1387E;A CORUÑA AEROPUERTO;5,8;A CORUÑA;20,4;16,6;12,8
27/10/2023;98;90;73;60;1387E;A CORUÑA AEROPUERTO;2,7;A CORUÑA;18;15;12
31/07/2017;98;90;74;57;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,5;18,3;15,1
02/08/2020;98;90;74;63;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,2;18,2;15,3
28/10/2020;98;90;74;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,1;15,2;11,4
20/01/2024;98;90;74;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;12,6;5,4;-1,8
23/07/2025;98;90;74;65;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,2;18,8;15,3
07/03/2026;98;90;74;63;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;10,6;8,6;6,6
08/05/2023;98;90;75;60;1387E;A CORUÑA AEROPUERTO;0,8;A CORUÑA;22,2;17;11,9
12/11/2023;98;90;75;66;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;20,2;17,8;15,4
21/12/2019;98;90;76;56;1387E;A CORUÑA AEROPUERTO;8,1;A CORUÑA;16,7;13,5;10,3
17/07/2015;98;90;77;66;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,7;20,6;17,4
05/10/2015;98;90;77;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,1;20,3;17,5
29/07/2016;98;90;77;66;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,7;19,5;16,3
22/12/2022;98;90;77;72;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;18,9;16,9;14,9
28/12/2015;98;90;78;45;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,9;13,2;9,4
29/11/2018;98;90;78;60;1387E;A CORUÑA AEROPUERTO;0,3;A CORUÑA;16,3;13;9,7
26/05/2019;98;90;78;66;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;17,8;14,8;11,7
26/09/2021;98;90;78;69;1387E;A CORUÑA AEROPUERTO;5,6;A CORUÑA;21,5;19;16,4
17/10/2021;98;90;78;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,4;20,1;16,8
09/10/2025;98;90;78;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,3;17,7;14,1
02/12/2018;98;90;79;75;1387E;A CORUÑA AEROPUERTO;8,5;A CORUÑA;16,9;15,6;14,4
08/02/2019;98;90;79;72;1387E;A CORUÑA AEROPUERTO;0,3;A CORUÑA;13,5;10,3;7,1
09/03/2019;98;90;79;71;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,6;14;11,4
02/01/2022;98;90;79;70;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,8;14,6;12,5
03/01/2024;98;90;79;63;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;14,9;12,6;10,4
14/03/2024;98;90;79;66;1387E;A CORUÑA AEROPUERTO;0,5;A CORUÑA;17,9;14,4;11
29/01/2017;98;90;80;71;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,3;13,9;11,5
24/04/2017;98;90;80;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,5;12,4;7,3
09/01/2018;98;90;80;61;1387E;A CORUÑA AEROPUERTO;3,6;A CORUÑA;14,7;11,1;7,5
14/04/2019;98;90;80;61;1387E;A CORUÑA AEROPUERTO;1,4;A CORUÑA;22,3;18,4;14,4
25/06/2020;98;90;80;70;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,6;17,8;15,9
13/02/2022;98;90;80;72;1387E;A CORUÑA AEROPUERTO;12,7;A CORUÑA;14,3;11;7,7
20/12/2018;98;90;81;74;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,4;12,2;10,1
28/10/2023;98;90;81;70;1387E;A CORUÑA AEROPUERTO;13,3;A CORUÑA;17,4;15,4;13,5
09/02/2019;98;90;82;72;1387E;A CORUÑA AEROPUERTO;10;A CORUÑA;13,7;12,4;11
24/10/2023;98;90;82;65;1387E;A CORUÑA AEROPUERTO;3,1;A CORUÑA;20,4;15,8;11,1
26/11/2024;98;90;82;74;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15,1;13,1;11,1
21/12/2018;98;90;83;70;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,4;15,2;13
31/01/2020;98;90;83;76;1387E;A CORUÑA AEROPUERTO;6,8;A CORUÑA;17,2;15,6;14,1
21/12/2020;98;90;83;78;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,3;16,6;14,8
29/07/2022;98;90;83;70;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,6;20,3;17
01/02/2020;98;90;84;70;1387E;A CORUÑA AEROPUERTO;0,6;A CORUÑA;19,2;16,6;14
08/04/2015;98;91;49;25;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,9;17,6;11,2
10/10/2018;98;91;53;31;1387E;A CORUÑA AEROPUERTO;8,3;A CORUÑA;24,1;17;9,8
20/04/2024;98;91;54;35;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,8;15,2;6,5
13/05/2019;98;91;55;37;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,4;18,9;10,4
18/04/2023;98;91;55;30;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24,4;15,2;6,1
17/12/2024;98;91;55;33;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;19,6;15,2;10,7
06/04/2017;98;91;56;40;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,4;14,2;6
25/05/2020;98;91;57;43;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,5;17,8;11,2
09/02/2022;98;91;58;42;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,7;11,6;3,6
26/09/2018;98;91;59;35;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;30,4;20,7;11
08/08/2023;98;91;59;34;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;34,3;23,8;13,3
06/06/2017;98;91;60;48;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,3;14,5;10,7
18/07/2016;98;91;61;42;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;28,3;22,8;17,4
14/07/2022;98;91;61;45;1387E;A CORUÑA AEROPUERTO;1,2;A CORUÑA;34,4;26,8;19,1
08/09/2020;98;91;62;34;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26,7;19,2;11,6
19/10/2021;98;91;62;47;1387E;A CORUÑA AEROPUERTO;1;A CORUÑA;26,7;21,4;16,2
03/06/2017;98;91;63;51;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,7;15,5;13,3
02/03/2025;98;91;63;51;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;12,3;7,8;3,4
31/12/2017;98;91;64;56;1387E;A CORUÑA AEROPUERTO;15,9;A CORUÑA;15,1;11,2;7,4
08/02/2023;98;91;64;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,6;7,2;-0,3
24/08/2015;98;91;65;40;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,5;18,8;14,1
22/05/2021;98;91;65;42;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,4;12,8;9,1
21/07/2017;98;91;66;48;1387E;A CORUÑA AEROPUERTO;1;A CORUÑA;23,8;17,6;11,5
17/03/2021;98;91;66;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,6;12,6;6,5
10/10/2025;98;91;66;44;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,5;17,5;11,5
16/08/2016;98;91;67;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,3;20,4;16,5
13/04/2021;98;91;67;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,5;14,8;10,1
09/05/2022;98;91;68;44;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23;16;9
05/01/2016;98;91;69;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;10,7;8,6;6,6
24/02/2017;98;91;69;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,7;9,9;5,1
16/03/2020;98;91;69;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,5;9,7;6,9
30/01/2021;98;91;69;62;1387E;A CORUÑA AEROPUERTO;17,7;A CORUÑA;13,4;11,3;9,2
24/03/2023;98;91;69;48;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,9;12,6;8,3
